"","C","phi","ppi","ppitil","F","D","A","ii","v","r"
"141",3.9287082476136e-07,-2.4711445112402e-07,-3.37056694993652e-08,-3.37056682564452e-07,-1.44988063777163e-06,-1.14652962679429e-06,4.34056568465735e-07,-7.11513761103566e-08,0,-4.42980586301291e-08
"142",3.53454021606581e-07,-2.23181284564333e-07,-3.102306898373e-08,-3.10230674482881e-07,-1.28678973032592e-06,-1.00758211774021e-06,3.90650911619161e-07,-6.5133048433863e-08,0,-4.01283071266266e-08
"143",3.17578452424527e-07,-2.04044214857646e-07,-2.86061542752457e-08,-2.86061563326001e-07,-1.13084408503994e-06,-8.73388672495423e-07,3.51585827118583e-07,-5.9912918723426e-08,0,-3.65268941586173e-08
"144",2.84663626004544e-07,-1.90581617154351e-07,-2.63989451668697e-08,-2.63989463622494e-07,-9.80234238223687e-07,-7.42643735396342e-07,3.16427239965833e-07,-5.54802247546005e-08,0,-3.35139735565562e-08
"145",2.54072363148339e-07,-1.8427286363476e-07,-2.43341279937199e-08,-2.4334129156145e-07,-8.33494628871279e-07,-6.14487472017089e-07,2.84784507087465e-07,-5.18572639690573e-08,0,-3.11460967608806e-08
"146",2.25059282321638e-07,-1.87480708735421e-07,-2.2325636047469e-08,-2.23256368947489e-07,-6.89660484276544e-07,-4.88729767766927e-07,2.56306065260503e-07,-4.91118454931661e-08,0,-2.95316279215883e-08
"147",1.96696170462474e-07,-2.03875649695817e-07,-2.02576116666933e-08,-2.02576100338803e-07,-5.48518241938467e-07,-3.66199737200645e-07,2.30675456514007e-07,-4.73760605398943e-08,0,-2.88542338264727e-08
"148",1.67762004288363e-07,-2.39075403918321e-07,-1.79681329935485e-08,-1.79681336476278e-07,-4.1099859071636e-07,-2.49285392328602e-07,2.0760790864216e-07,-4.6875151676895e-08,0,-2.94079275463458e-08
"149",1.36580524667806e-07,-3.01599500929228e-07,-1.52249167410693e-08,-1.52249135521032e-07,-2.79781575684979e-07,-1.42757361487611e-07,1.86847115557498e-07,-4.79706704914484e-08,0,-3.16502349358257e-08
"150",1.00778652090128e-07,-4.04302447076788e-07,-1.16890924683779e-08,-1.16890996881835e-07,-1.60221524936333e-07,-5.50196332937958e-08,1.68162395119964e-07,-5.12255102919079e-08,0,-3.62815780230705e-08
"151",5.69265301564315e-08,-5.66517688316281e-07,-6.86115835999304e-09,-6.86115830816902e-08,-6.17504269939673e-08,0,1.51346157828414e-07,-5.75015514370225e-08,0,-4.43643519319149e-08
"152",0,-8.17269163455592e-07,0,0,0,0,1.36211530943342e-07,-6.8105765471671e-08,0,-5.75015514370225e-08
